x,y
9.999876022338867188e-01,5.064526200294494629e-01
8.154911994934082031e-01,5.142952799797058105e-01
8.848982453346252441e-01,6.724174022674560547e-01
9.652459025382995605e-01,6.732836365699768066e-01
5.044329166412353516e-01,1.834612190723419189e-01
8.722293376922607422e-01,8.110042810440063477e-01
7.471997737884521484e-01,1.254788041114807129e-01
3.100758492946624756e-01,5.906519889831542969e-01
7.515886425971984863e-01,4.612240195274353027e-01
8.700323104858398438e-01,2.519074976444244385e-01
5.747452974319458008e-01,8.889722824096679688e-02
3.295078575611114502e-01,3.172975182533264160e-01
4.608182013034820557e-01,4.653781652450561523e-01
9.224082231521606445e-01,2.942375838756561279e-01
7.404588460922241211e-01,5.223706364631652832e-01
1.337962150573730469e-01,5.701608061790466309e-01
7.044814825057983398e-01,8.167409300804138184e-01
3.410380482673645020e-01,3.972771167755126953e-01
6.705988645553588867e-01,5.400816798210144043e-01
7.842524647712707520e-01,5.316222906112670898e-01
1.883936226367950439e-01,6.255145072937011719e-01
1.382660865783691406e-02,6.961051821708679199e-01
2.796414494514465332e-01,5.678451061248779297e-01
4.554073810577392578e-01,4.210881292819976807e-01
1.013427674770355225e-01,7.017763257026672363e-01
1.141279935836791992e-01,8.325307369232177734e-01
7.125914096832275391e-03,4.112933874130249023e-01
2.914472520351409912e-01,6.276845335960388184e-01
7.785594463348388672e-01,1.160310804843902588e-01
4.343424439430236816e-01,4.254360795021057129e-01
7.203767299652099609e-01,5.668749213218688965e-01
4.738798141479492188e-01,9.929358959197998047e-01
3.778861463069915771e-01,6.972045898437500000e-01
4.864832460880279541e-01,4.868665635585784912e-01
4.473608434200286865e-01,6.498426795005798340e-01
1.269499361515045166e-01,1.887370944023132324e-01
4.390063583850860596e-01,4.245321452617645264e-01
6.842736005783081055e-01,4.120273590087890625e-01
4.017575979232788086e-01,8.026149272918701172e-01
7.993903160095214844e-01,8.886446952819824219e-01
4.123564362525939941e-01,6.260252594947814941e-01
3.279677927494049072e-01,6.827425956726074219e-01
2.078533768653869629e-01,5.009219050407409668e-01
4.122646450996398926e-01,3.278981149196624756e-01
8.011713027954101562e-01,2.989968061447143555e-01
6.442620754241943359e-01,7.602477073669433594e-01
8.329335451126098633e-01,5.719755887985229492e-01
3.749330043792724609e-01,9.915562272071838379e-01
5.915712118148803711e-01,3.986565172672271729e-01
6.361156105995178223e-01,4.006201922893524170e-01
7.736150622367858887e-01,4.594046175479888916e-01
7.296103835105895996e-01,9.484171867370605469e-01
9.548842906951904297e-03,3.971402645111083984e-01
6.622019410133361816e-02,4.668686091899871826e-01
2.702013254165649414e-01,7.863181829452514648e-01
6.056760549545288086e-01,7.520689964294433594e-01
4.512953460216522217e-01,1.640560328960418701e-01
5.484858155250549316e-01,5.290644764900207520e-01
9.451135396957397461e-01,7.171730995178222656e-01
3.959161937236785889e-01,9.207826256752014160e-01
5.555881261825561523e-01,6.175767183303833008e-01
4.187051951885223389e-01,6.245017647743225098e-01
7.759346961975097656e-01,1.163457036018371582e-01
6.904429197311401367e-01,8.891798257827758789e-01
9.017511606216430664e-01,6.342367529869079590e-01
3.463276624679565430e-01,8.101902604103088379e-01
1.094206571578979492e-01,7.118497490882873535e-01
8.443242907524108887e-01,5.638590455055236816e-01
9.993574619293212891e-01,5.445392131805419922e-01
2.029327452182769775e-01,9.115272760391235352e-02
7.038381695747375488e-01,4.877445101737976074e-01
1.511818766593933105e-01,4.551458656787872314e-01
5.506843328475952148e-01,4.475543797016143799e-01
4.069232940673828125e-01,8.249928355216979980e-01
3.015902042388916016e-01,1.060155928134918213e-01
4.522743821144104004e-01,4.907981157302856445e-01
6.711453199386596680e-01,5.927222371101379395e-01
1.478071808815002441e-01,4.979398548603057861e-01
2.375860214233398438e-01,6.078993678092956543e-01
2.407195717096328735e-01,6.475750207901000977e-01
5.072533488273620605e-01,5.456799268722534180e-01
4.681918919086456299e-01,7.137197256088256836e-02
6.221673488616943359e-01,2.203232049942016602e-02
3.011086583137512207e-02,5.640997290611267090e-01
2.635914683341979980e-01,4.523908197879791260e-01
1.325060427188873291e-01,8.509112596511840820e-01
2.197088599205017090e-01,4.824837446212768555e-01
4.225804209709167480e-01,5.874884128570556641e-01
6.445845961570739746e-01,6.627928614616394043e-01
6.974011659622192383e-02,2.491512596607208252e-01
7.028502225875854492e-01,4.929986894130706787e-01
8.303790092468261719e-01,1.846218407154083252e-01
3.762813210487365723e-01,6.779363751411437988e-01
6.791439652442932129e-02,4.853457510471343994e-01
4.372058212757110596e-01,9.999967813491821289e-01
2.690170705318450928e-01,7.261750698089599609e-01
2.375122904777526855e-02,7.264162302017211914e-01
5.323868393898010254e-01,8.408685326576232910e-01
4.373328685760498047e-01,3.844889700412750244e-01
3.983923792839050293e-01,7.788041830062866211e-01
6.255781054496765137e-01,1.969805061817169189e-01
6.273559331893920898e-01,1.816974878311157227e-01
6.520381569862365723e-01,7.992318868637084961e-01
8.390864133834838867e-01,3.477950692176818848e-01
1.733210682868957520e-02,3.536896705627441406e-01
1.647877097129821777e-01,3.430307507514953613e-01
5.846480727195739746e-01,6.886082887649536133e-01
1.491606533527374268e-01,5.105787515640258789e-01
2.992746233940124512e-02,3.031234741210937500e-01
3.061604499816894531e-02,3.013039231300354004e-01
7.801318168640136719e-01,9.158858060836791992e-01
5.204517245292663574e-01,2.081851661205291748e-01
4.785094857215881348e-01,3.819000720977783203e-01
3.647595643997192383e-02,7.454871535301208496e-01
8.631734848022460938e-01,3.946438431739807129e-01
6.313204765319824219e-02,6.656303405761718750e-01
8.337831497192382812e-02,5.191045999526977539e-01
8.745980262756347656e-01,5.156490206718444824e-01
7.615199089050292969e-01,4.998466670513153076e-01
8.317773342132568359e-01,4.762631356716156006e-01
3.423059582710266113e-01,3.668425083160400391e-01
7.959316968917846680e-01,8.968141674995422363e-01
4.128611385822296143e-01,6.691050529479980469e-01
7.090262174606323242e-01,6.504280567169189453e-01
3.362767994403839111e-01,3.383062481880187988e-01
8.440248966217041016e-01,3.459306955337524414e-01
1.342936754226684570e-01,1.714804470539093018e-01
5.839196443557739258e-01,4.181892573833465576e-01
7.378482222557067871e-01,6.260972023010253906e-01
3.390072882175445557e-01,4.204233884811401367e-01
3.388062119483947754e-01,4.227072894573211670e-01
6.756989359855651855e-01,5.623347163200378418e-01
2.165256142616271973e-01,7.227301001548767090e-01
5.460786819458007812e-01,7.320215106010437012e-01
8.347923755645751953e-01,2.538749873638153076e-01
1.926702558994293213e-01,7.043256759643554688e-01
1.225789487361907959e-01,7.269576191902160645e-01
8.468217253684997559e-01,2.517981827259063721e-01
2.066244781017303467e-01,3.100457191467285156e-01
4.373442530632019043e-01,3.771010041236877441e-01
7.039841413497924805e-01,4.310420751571655273e-01
8.290786147117614746e-01,7.408916354179382324e-01
3.146557211875915527e-01,2.080550491809844971e-01
3.826310038566589355e-01,3.950910866260528564e-01
6.350643634796142578e-01,2.635765075683593750e-02
6.250702142715454102e-01,1.991133391857147217e-01
6.264512538909912109e-01,1.926683485507965088e-01
8.336526155471801758e-01,4.508263766765594482e-01
3.579398393630981445e-01,5.907708406448364258e-01
9.302654266357421875e-01,3.880180716514587402e-01
4.904107749462127686e-01,5.084285140037536621e-01
9.243069291114807129e-01,2.985988855361938477e-01
3.837417066097259521e-01,7.227173447608947754e-01
4.411690831184387207e-01,6.209264993667602539e-01
6.108278036117553711e-01,2.518609166145324707e-01
2.121639549732208252e-01,8.265559673309326172e-01
6.858896613121032715e-01,5.981934070587158203e-02
5.883493423461914062e-01,7.790715694427490234e-01
6.410411596298217773e-01,5.952035188674926758e-01
1.483261585235595703e-04,4.691114425659179688e-01
6.877724528312683105e-01,6.841623783111572266e-01
2.908264696598052979e-01,6.383494734764099121e-01
7.754591703414916992e-01,7.747443914413452148e-01
5.457217693328857422e-01,3.011504411697387695e-01
9.999457597732543945e-01,5.187197923660278320e-01
9.816457033157348633e-01,4.132167100906372070e-01
3.110302686691284180e-01,9.729008674621582031e-01
9.839451313018798828e-01,4.179048538208007812e-01
4.784501194953918457e-01,3.386146426200866699e-01
1.528560221195220947e-01,5.274735689163208008e-01
4.442844390869140625e-01,8.608181476593017578e-01
3.337743878364562988e-01,2.800721526145935059e-01
5.403163433074951172e-01,2.679982781410217285e-01
7.087011337280273438e-01,3.251078724861145020e-01
2.918868064880371094e-01,4.852251112461090088e-01
3.569647073745727539e-01,1.465460360050201416e-01
2.708505392074584961e-01,1.418015658855438232e-01
3.190057277679443359e-01,8.823820352554321289e-01
2.608036994934082031e-01,3.064050674438476562e-01
9.064838886260986328e-01,6.186618208885192871e-01
6.158071756362915039e-01,9.841740131378173828e-01
5.212092995643615723e-01,4.793085753917694092e-01
2.515417337417602539e-02,7.287274599075317383e-01
5.909274816513061523e-01,3.862898051738739014e-01
9.150396585464477539e-01,5.896305441856384277e-01
5.755355954170227051e-01,5.444023609161376953e-01
7.623035311698913574e-01,9.291460514068603516e-01
3.356341123580932617e-01,8.992698192596435547e-01
1.835228800773620605e-01,1.074697971343994141e-01
7.407535314559936523e-01,7.426549792289733887e-01
5.502588152885437012e-01,8.190065622329711914e-03
3.395006060600280762e-01,8.257677555084228516e-01
9.932994842529296875e-01,4.469160437583923340e-01
4.951871633529663086e-01,1.260183751583099365e-01
5.907288789749145508e-01,3.856272399425506592e-01
5.997858643531799316e-01,5.433623790740966797e-01
6.436901092529296875e-01,4.144121706485748291e-01
1.828256249427795410e-02,6.745363473892211914e-01
5.186668038368225098e-01,4.401167631149291992e-01
1.449593603610992432e-01,6.583897471427917480e-01
6.520682573318481445e-01,7.990150451660156250e-01
3.314533829689025879e-02,5.674189329147338867e-01
7.750262022018432617e-01,7.127206325531005859e-01
7.086325883865356445e-01,3.288635611534118652e-01
3.380478024482727051e-01,4.312128424644470215e-01
5.419527292251586914e-01,6.657034158706665039e-03
9.074174165725708008e-01,4.460174143314361572e-01
8.717232942581176758e-01,5.223942399024963379e-01
4.415020942687988281e-01,8.627046346664428711e-01
8.126610517501831055e-01,3.103040456771850586e-01
5.340193510055541992e-01,8.536701202392578125e-01
8.510214686393737793e-01,6.918579339981079102e-01
5.681681632995605469e-01,6.113891601562500000e-01
1.987636089324951172e-03,4.479756355285644531e-01
5.829345583915710449e-01,6.857022047042846680e-01
1.928024590015411377e-01,6.352176666259765625e-01
3.014780879020690918e-01,7.647799849510192871e-01
4.377408623695373535e-01,1.148263812065124512e-01
5.080334544181823730e-01,6.340723037719726562e-01
6.333262920379638672e-01,6.960114240646362305e-01
7.153265476226806641e-01,3.652625381946563721e-01
4.995816946029663086e-01,1.527725756168365479e-01
4.753348529338836670e-01,5.753790736198425293e-01
1.991972327232360840e-01,6.474364995956420898e-01
5.657538771629333496e-01,8.739006519317626953e-02
6.297720670700073242e-01,3.833702802658081055e-01
7.719060778617858887e-01,7.149519324302673340e-01
1.641987264156341553e-01,6.791669130325317383e-01
1.185692548751831055e-01,5.618454813957214355e-01
8.353328108787536621e-01,2.537523210048675537e-01
3.979389071464538574e-01,2.386938035488128662e-01
7.694954872131347656e-01,7.164749503135681152e-01
3.411560356616973877e-01,3.958455324172973633e-01
4.206449389457702637e-01,3.272193372249603271e-01
2.591999471187591553e-01,8.627926111221313477e-01
2.955495119094848633e-01,8.426491022109985352e-01
4.052913188934326172e-01,1.219090819358825684e-01
8.740544319152832031e-03,4.016795158386230469e-01
5.412554740905761719e-01,8.816041946411132812e-01
8.138903975486755371e-01,5.187633037567138672e-01
5.787487030029296875e-01,3.227819800376892090e-01
4.719519019126892090e-01,4.540051519870758057e-01
5.294275283813476562e-01,5.002512335777282715e-01
3.429519534111022949e-01,1.620393395423889160e-01
8.089989423751831055e-01,7.659676074981689453e-01
6.780829429626464844e-01,3.818961679935455322e-01
5.183598399162292480e-01,4.655607640743255615e-01
2.215765416622161865e-01,3.576394319534301758e-01
3.498044610023498535e-01,7.882759571075439453e-01
8.550969362258911133e-01,4.159788191318511963e-01
1.429121196269989014e-01,5.718565583229064941e-01
3.289213180541992188e-01,8.933057785034179688e-01
3.080714941024780273e-01,8.655909895896911621e-01
7.014282941818237305e-01,7.416546344757080078e-01
2.127143740653991699e-02,3.346743285655975342e-01
4.620140790939331055e-01,7.956672906875610352e-01
6.896446347236633301e-01,6.811150312423706055e-01
8.321711421012878418e-02,4.285539686679840088e-01
4.540562629699707031e-01,7.951564192771911621e-01
5.900075435638427734e-01,3.021925091743469238e-01
3.673481047153472900e-01,4.896085858345031738e-01
7.096642255783081055e-01,3.014907836914062500e-01
6.886785030364990234e-01,8.899406790733337402e-01
3.447235822677612305e-01,8.152382373809814453e-01
4.801340699195861816e-01,3.787384033203125000e-01
7.718702554702758789e-01,2.111692130565643311e-01
3.047187328338623047e-01,2.067568004131317139e-01
2.033013105392456055e-01,9.085100889205932617e-02
2.619329094886779785e-01,9.487143158912658691e-01
7.580975294113159180e-01,1.203446984291076660e-01
5.825853347778320312e-02,2.584523856639862061e-01
1.630716621875762939e-01,5.689787268638610840e-01
4.415473937988281250e-01,4.240253567695617676e-01
5.277131199836730957e-01,3.676483929157257080e-01
3.430200517177581787e-01,6.299602389335632324e-01
8.888549208641052246e-01,7.986876964569091797e-01
2.274840474128723145e-01,7.191681861877441406e-02
4.370427131652832031e-02,7.548050880432128906e-01
4.426892101764678955e-01,3.293367326259613037e-01
8.344686031341552734e-01,4.564554989337921143e-01
2.370813190937042236e-01,5.868378877639770508e-01
2.845616936683654785e-01,8.261092305183410645e-01
1.523754000663757324e-02,6.810662746429443359e-01
2.790187299251556396e-01,7.731809616088867188e-01
6.934911608695983887e-01,6.770116090774536133e-02
9.097498059272766113e-01,6.076183915138244629e-01
4.517405629158020020e-01,8.563489913940429688e-01
2.614524960517883301e-01,3.068872690200805664e-01
9.950228929519653320e-01,4.553040564060211182e-01
9.901674985885620117e-01,4.349271953105926514e-01
3.873815834522247314e-01,2.015731036663055420e-01
4.756355285644531250e-01,7.487183809280395508e-01
7.821388244628906250e-01,6.407708525657653809e-01
2.061241567134857178e-01,3.685867190361022949e-01
1.664693355560302734e-01,3.419279754161834717e-01
1.511853039264678955e-01,4.551240205764770508e-01
5.557109117507934570e-01,2.741421461105346680e-01
4.419607818126678467e-01,6.024083495140075684e-02
5.675567388534545898e-01,1.139017939567565918e-02
8.412411808967590332e-01,6.198269128799438477e-01
4.255926012992858887e-01,7.051811814308166504e-01
1.912507712841033936e-01,1.009447276592254639e-01
7.635154724121093750e-01,6.284075379371643066e-01
8.250936865806579590e-01,5.762820839881896973e-01
8.921940922737121582e-01,6.596298217773437500e-01
5.354267358779907227e-01,8.606526255607604980e-01
5.835975408554077148e-01,1.403692364692687988e-02
5.587123036384582520e-01,4.781240224838256836e-01
3.819688558578491211e-01,7.160685658454895020e-01
6.506910920143127441e-01,2.566848397254943848e-01
3.788596391677856445e-01,4.485874772071838379e-01
7.096843123435974121e-01,3.008997440338134766e-01
8.124738931655883789e-01,1.995216906070709229e-01
3.326191902160644531e-01,6.598551869392395020e-01
1.311509609222412109e-01,6.436445116996765137e-01
5.918273329734802246e-01,7.722463011741638184e-01
7.565238475799560547e-01,4.615781903266906738e-01
7.683968544006347656e-01,9.249514341354370117e-01
3.036847710609436035e-01,9.697616100311279297e-01
3.360104560852050781e-02,6.625480055809020996e-01
6.791183352470397949e-02,4.853345453739166260e-01
4.487774372100830078e-01,6.378369331359863281e-01
2.369290888309478760e-01,5.930924415588378906e-01
2.388511896133422852e-01,5.772287249565124512e-01
4.375579655170440674e-01,8.658239841461181641e-01
1.726481020450592041e-01,7.729556560516357422e-01
3.097345232963562012e-01,8.685024976730346680e-01
9.068674445152282715e-01,2.732925713062286377e-01
6.389577388763427734e-01,1.068205535411834717e-01
4.893089234828948975e-01,2.444381415843963623e-01
8.011304140090942383e-01,8.796738982200622559e-01
1.910070180892944336e-01,9.025543928146362305e-01
6.934970617294311523e-01,6.770792603492736816e-02
6.794953346252441406e-01,6.972430348396301270e-01
6.220964789390563965e-01,3.006743490695953369e-01
5.607928633689880371e-01,1.644809842109680176e-01
9.948345422744750977e-01,5.758788585662841797e-01
4.359144270420074463e-01,6.810240745544433594e-01
6.009908318519592285e-01,7.585254907608032227e-01
7.066074609756469727e-01,4.771616160869598389e-01
3.653828203678131104e-01,2.729087471961975098e-01
2.555605471134185791e-01,3.033862709999084473e-01
5.503628849983215332e-01,4.476529061794281006e-01
1.351312398910522461e-01,5.706230401992797852e-01
7.826470136642456055e-01,2.096713185310363770e-01
8.081650733947753906e-01,6.669012308120727539e-01
6.857532262802124023e-01,9.701337218284606934e-01
4.457965493202209473e-01,7.943626046180725098e-01
3.042130470275878906e-01,9.699892997741699219e-01
2.235244810581207275e-01,9.260500073432922363e-01
1.832572817802429199e-01,5.605694055557250977e-01
1.976416409015655518e-01,3.756136894226074219e-01
3.370597362518310547e-01,2.138883769512176514e-01
8.927747011184692383e-01,2.609806358814239502e-01
4.905000627040863037e-01,1.076696515083312988e-01
2.518899738788604736e-01,4.019531011581420898e-01
3.240011036396026611e-01,5.401000380516052246e-02
6.330111622810363770e-01,8.461713790893554688e-01
8.346206545829772949e-01,4.610610902309417725e-01
9.094018340110778809e-01,7.732045650482177734e-01
2.714991569519042969e-04,4.816495180130004883e-01
4.729428291320800781e-01,3.369777202606201172e-01
9.233479499816894531e-01,4.079195857048034668e-01
6.892285943031311035e-01,2.241541445255279541e-01
5.935200452804565430e-01,2.935562431812286377e-01
5.261669754981994629e-01,4.929191768169403076e-01
1.624930500984191895e-01,7.633622884750366211e-01
8.245229721069335938e-01,4.925590753555297852e-01
6.422302126884460449e-01,5.951926708221435547e-01
3.576123118400573730e-01,5.920850634574890137e-01
6.336755752563476562e-01,3.036322593688964844e-01
7.920564413070678711e-01,4.511404633522033691e-01
3.469593524932861328e-01,9.075299501419067383e-01
3.069429099559783936e-01,4.712345600128173828e-01
7.090060710906982422e-01,3.162595927715301514e-01
5.300793647766113281e-01,4.181487560272216797e-01
6.116818189620971680e-01,1.501221358776092529e-01
4.125315845012664795e-01,2.901872992515563965e-02
9.993078708648681641e-01,5.451411008834838867e-01
6.287400126457214355e-01,6.375949978828430176e-01
1.231037974357604980e-01,4.096594452857971191e-01
4.978547692298889160e-01,6.303741931915283203e-01
9.700824618339538574e-01,6.452704668045043945e-01
4.136901497840881348e-01,5.341200232505798340e-01
5.328722000122070312e-01,2.654479444026947021e-01
3.757698237895965576e-01,9.203072190284729004e-01
6.718346476554870605e-01,2.150217592716217041e-01
5.238572955131530762e-01,2.625907063484191895e-01
5.970075726509094238e-02,7.738019824028015137e-01
4.156901538372039795e-01,9.984649419784545898e-01
6.071779131889343262e-01,2.628345489501953125e-01
3.277285695075988770e-01,6.852389574050903320e-01
3.338739275932312012e-01,4.615730643272399902e-01
6.614536046981811523e-01,4.404828250408172607e-01
2.502977848052978516e-03,4.428243637084960938e-01
6.334088444709777832e-01,3.945462107658386230e-01
6.728930473327636719e-01,6.284691095352172852e-01
8.159667253494262695e-01,1.271092891693115234e-01
6.401169300079345703e-01,7.615606784820556641e-01
4.467931389808654785e-01,2.221316993236541748e-01
2.040698528289794922e-01,5.181460976600646973e-01
4.057666659355163574e-01,1.217936277389526367e-01
7.888050675392150879e-01,4.530125558376312256e-01
4.442532956600189209e-01,6.846262216567993164e-01
3.823457956314086914e-01,7.175407409667968750e-01
1.845890283584594727e-01,3.941425383090972900e-01
7.041274309158325195e-01,1.624706983566284180e-01
4.539495110511779785e-01,6.446689367294311523e-02
4.827451109886169434e-01,7.955229282379150391e-01
2.416967898607254028e-01,9.372274875640869141e-01
2.898727655410766602e-01,8.336454629898071289e-01
3.360560238361358643e-01,4.611333608627319336e-01
1.384318172931671143e-01,1.692935228347778320e-01
2.065359055995941162e-01,4.287442564964294434e-01
8.769624233245849609e-01,3.431733250617980957e-01
4.525170326232910156e-01,6.870402693748474121e-01
2.369326949119567871e-01,5.922643542289733887e-01
7.456141710281372070e-01,9.392905831336975098e-01
5.689791440963745117e-01,5.427913069725036621e-01
3.301453590393066406e-01,6.696109771728515625e-01
2.411530017852783203e-01,2.436637580394744873e-01
3.418605625629425049e-01,2.151809930801391602e-01
1.501096487045288086e-01,5.159814953804016113e-01
3.414890170097351074e-02,2.929346561431884766e-01
8.993620872497558594e-01,2.660749554634094238e-01
6.678022146224975586e-01,3.643737435340881348e-01
8.630809783935546875e-01,3.955123126506805420e-01
7.054727077484130859e-01,9.608471393585205078e-01
6.083788871765136719e-01,5.979838371276855469e-01
1.351257860660552979e-01,6.477163434028625488e-01
4.552648365497589111e-01,4.758304357528686523e-01
9.692797660827636719e-01,6.544477343559265137e-01
1.593427062034606934e-01,3.464666306972503662e-01
7.130402922630310059e-01,3.583182096481323242e-01
4.329298436641693115e-01,5.456042885780334473e-01
3.373172879219055176e-02,5.680333375930786133e-01
1.442284882068634033e-01,3.542290329933166504e-01
4.009461402893066406e-01,7.969999313354492188e-01
9.701399803161621094e-01,6.450525522232055664e-01
4.695644974708557129e-01,3.360833823680877686e-01
9.001016616821289062e-03,4.002048671245574951e-01
5.366488695144653320e-01,8.656549453735351562e-01
6.914830207824707031e-01,1.800738275051116943e-01
6.112245321273803711e-01,1.496320366859436035e-01
8.254137635231018066e-01,4.294625520706176758e-01
6.719630956649780273e-01,6.308833360671997070e-01
8.377425670623779297e-01,1.656124591827392578e-01
6.825277805328369141e-01,6.924697756767272949e-01
6.490243077278137207e-01,6.669886708259582520e-01
6.419494748115539551e-01,3.052882552146911621e-01
2.919304370880126953e-01,6.218236684799194336e-01
1.439367532730102539e-01,2.546023428440093994e-01
6.264731884002685547e-01,1.924756467342376709e-01
6.435365080833435059e-01,2.993267774581909180e-02
6.555951833724975586e-01,4.736998379230499268e-01
4.186665713787078857e-01,5.400292873382568359e-01
3.370264172554016113e-01,9.004104137420654297e-01
4.555188715457916260e-01,3.323745727539062500e-01
2.835946977138519287e-01,5.713444948196411133e-01
4.953505694866180420e-01,1.267482638359069824e-01
1.414100825786590576e-01,7.454736828804016113e-01
1.825304627418518066e-01,5.610639452934265137e-01
4.370677471160888672e-01,2.871759831905364990e-01
4.045289754867553711e-01,8.169308900833129883e-01
5.535007119178771973e-01,4.824691712856292725e-01
5.022532939910888672e-01,1.746230423450469971e-01
7.640661597251892090e-01,2.840254902839660645e-01
5.951188802719116211e-01,8.457957506179809570e-01
6.502405405044555664e-01,3.320416808128356934e-02
9.309970140457153320e-01,3.142823576927185059e-01
3.267151117324829102e-02,7.402262091636657715e-01
5.539989471435546875e-01,3.915711939334869385e-01
3.807480931282043457e-01,6.540455222129821777e-01
4.015609323978424072e-01,5.690041184425354004e-01
1.931103765964508057e-01,6.358432173728942871e-01
5.823756456375122070e-01,3.177863955497741699e-01
8.257298469543457031e-01,7.474687695503234863e-01
6.754320263862609863e-01,6.307071447372436523e-01
7.097280025482177734e-01,2.995499372482299805e-01
7.747118473052978516e-01,7.746490240097045898e-01
6.487265825271606445e-01,5.950399637222290039e-01
5.032274127006530762e-02,2.667662501335144043e-01
7.952016592025756836e-01,3.710745573043823242e-01
5.457218289375305176e-01,3.011503815650939941e-01
4.252815842628479004e-01,7.073557376861572266e-01
9.998993873596191406e-01,5.335632562637329102e-01
9.153884649276733398e-01,7.643488645553588867e-01
7.527415752410888672e-01,9.350686073303222656e-01
4.974508881568908691e-01,1.374147534370422363e-01
2.470437139272689819e-01,1.584986746311187744e-01
2.126770615577697754e-01,9.187371730804443359e-01
5.667598843574523926e-01,6.612225770950317383e-01
2.690279483795166016e-02,3.120675683021545410e-01
1.907833218574523926e-01,4.227220118045806885e-01
7.697227001190185547e-01,5.850440859794616699e-01
6.300004720687866211e-01,7.051887512207031250e-01
7.499827146530151367e-01,1.239777803421020508e-01
6.180848479270935059e-01,9.088011980056762695e-01
8.247295618057250977e-01,5.764507651329040527e-01
6.632570028305053711e-01,3.606261610984802246e-01
5.618724822998046875e-01,4.437254667282104492e-01
3.786266744136810303e-01,7.014080286026000977e-01
8.695110678672790527e-02,6.845291256904602051e-01
6.491301655769348145e-01,8.196843862533569336e-01
4.068502485752105713e-01,8.247765302658081055e-01
6.241040825843811035e-01,2.026697099208831787e-01
3.832103610038757324e-01,3.334736824035644531e-01
4.208617806434631348e-01,8.973104357719421387e-01
3.512814044952392578e-01,1.522945463657379150e-01
5.562534928321838379e-01,9.275604486465454102e-01
5.841695070266723633e-01,3.778603076934814453e-01
5.822371244430541992e-01,1.381421089172363281e-02
9.307244420051574707e-01,5.269947052001953125e-01
8.584908246994018555e-01,4.111267328262329102e-01
8.084295988082885742e-01,3.948982357978820801e-01
5.509850978851318359e-01,3.953089118003845215e-01
3.098022341728210449e-01,8.962783217430114746e-02
3.674038350582122803e-01,5.046432018280029297e-01
2.600567340850830078e-01,3.059268593788146973e-01
6.898307800292968750e-01,5.893260240554809570e-01
7.515560984611511230e-01,9.357635974884033203e-01
7.061014771461486816e-01,4.788237810134887695e-01
4.090757071971893311e-01,8.305481672286987305e-01
7.017197608947753906e-01,6.613225936889648438e-01
4.081363677978515625e-01,5.194739699363708496e-01
2.896392345428466797e-01,6.499323248863220215e-01
1.060178279876708984e-01,7.076187133789062500e-01
1.890527307987213135e-01,6.271665692329406738e-01
8.406210541725158691e-01,3.471890389919281006e-01
4.838350415229797363e-01,8.380093574523925781e-01
6.923043131828308105e-01,7.447009682655334473e-01
7.561804056167602539e-01,5.030121207237243652e-01
5.866258740425109863e-01,5.038467645645141602e-01
7.623647451400756836e-01,4.994407594203948975e-01
9.318473339080810547e-01,3.829141259193420410e-01
8.630478382110595703e-01,3.958321213722229004e-01
5.914579629898071289e-01,6.038039922714233398e-01
9.957519769668579102e-01,4.593634307384490967e-01
7.375606894493103027e-01,6.916805505752563477e-01
2.879163026809692383e-01,8.308120965957641602e-01
2.907398343086242676e-01,3.935103118419647217e-01
3.289009630680084229e-01,5.050145983695983887e-01
2.944578528404235840e-01,8.408430218696594238e-01
8.659046888351440430e-01,5.345560908317565918e-01
3.021509945392608643e-01,4.747850000858306885e-01
4.890721440315246582e-01,5.037173032760620117e-01
2.370982170104980469e-01,5.866793990135192871e-01
9.275557994842529297e-01,3.055955767631530762e-01
7.866867780685424805e-01,1.163446605205535889e-01
3.402378559112548828e-01,2.726126313209533691e-01
7.764477133750915527e-01,9.189720153808593750e-01
8.632802963256835938e-01,3.903263509273529053e-01
1.580457091331481934e-01,3.472460508346557617e-01
6.451306343078613281e-01,4.860935807228088379e-01
7.988594770431518555e-01,2.969673871994018555e-01
1.687185764312744141e-01,2.900974750518798828e-01
2.862167954444885254e-01,3.472461700439453125e-01
6.600972414016723633e-01,4.388858973979949951e-01
6.700566411018371582e-01,7.116258740425109863e-01
3.415176868438720703e-01,3.914232850074768066e-01
6.491474509239196777e-01,5.950165390968322754e-01
9.152286052703857422e-01,4.288053214550018311e-01
6.749621629714965820e-01,4.936152696609497070e-02
7.527837753295898438e-01,9.350388050079345703e-01
7.831574678421020508e-01,1.159604489803314209e-01
2.513844370841979980e-01,4.022991061210632324e-01
1.333629190921783447e-01,4.043987691402435303e-01
6.719804406166076660e-01,5.443288683891296387e-01
7.810694575309753418e-01,6.397736072540283203e-01
9.478607177734375000e-01,7.122846841812133789e-01
1.399278044700622559e-01,8.579303622245788574e-01
5.427647233009338379e-01,7.423591613769531250e-01
2.814828455448150635e-01,2.831287682056427002e-01
1.674472391605377197e-01,5.676634907722473145e-01
4.908445179462432861e-01,6.676764488220214844e-01
3.140324354171752930e-01,7.649637460708618164e-01
1.727026402950286865e-01,7.729958295822143555e-01
4.430196881294250488e-01,2.084878385066986084e-01
2.450392991304397583e-01,2.391434907913208008e-01
9.995508193969726562e-02,5.430113077163696289e-01
8.014442920684814453e-01,8.765141367912292480e-01
3.166316747665405273e-01,2.084524035453796387e-01
3.190496563911437988e-01,5.495073795318603516e-01
